county,TotalCasesPer100K,TotalDeathsPer100K,NewPoverty
"Carson, Texas",490933.20072932204,13177.523620089507,6.432736615282612
"Carter, Kentucky",575044.7325178018,5349.64396567464,21.399028665327734
"Carter, Missouri",740927.2581934453,15219.824140687451,14.539712230215828
"Carter, Montana",1133712.1212121213,34166.666666666664,11.8
"Carter, Oklahoma",824417.9560807322,6459.809531679302,16.384380358212653
"Carter, Tennessee",976484.9557522124,21398.230088495577,24.43788672566372
"Carteret, North Carolina",533753.0386177383,4117.963871380952,12.555351606282478
"Carver, Minnesota",796269.1930080263,3676.15056832559,4.013339203838096
"Cascade, Montana",893694.3874058864,13950.816466216877,13.07043487826342
"Casey, Kentucky",779455.8683960772,27440.683328060742,26.6352926289149
"Cass, Illinois",1517740.6832298136,32267.080745341616,13.054782608695652
"Cass, Indiana",2043160.4266889773,20074.252248483583,13.907571637732692
"Cass, Iowa",942004.9523523673,29293.914609439486,15.0572822090493
"Cass, Michigan",749329.727415997,13271.202599373504,13.5871938050859
"Cass, Minnesota",715716.7650121485,8156.889968760846,15.356459562651857
"Cass, Missouri",711398.7908291457,8586.879711055277,9.508612397927136
"Cass, Nebraska",827209.6578215027,5475.6398698702615,6.3448634029710345
"Cass, North Dakota",1572279.9202907046,17393.037158598054,11.594408627359044
"Cass, Texas",555063.4172255794,23158.908294043427,18.47709343249884
"Cassia, Idaho",1511405.0783912747,11660.7021131561,14.749957396046351
"Castro, Texas",1329578.0002534534,29349.89228234698,15.939221898365227
"Caswell, North Carolina",774357.2898874437,6687.688871370385,21.676240529058816
"Catawba, North Carolina",988094.0185168586,14356.327873890717,14.334928480874876
"Catoosa, Georgia",748424.1688173676,9523.30347654471,10.82802489752543
"Catron, New Mexico",190160.69918240767,13109.670143783478,21.5
"Cattaraugus, New York",380003.8375439719,7736.488647265751,16.936931244003837
"Cavalier, North Dakota",1212758.7110296043,10374.63976945245,8.66788053445114
"Cayuga, New York",427472.2608817783,5656.354141396085,12.176479526040934
"Cecil, Maryland",489841.43102640216,13162.005936572412,9.587048898609591
"Cedar, Iowa",936955.574912892,11558.144599303136,5.450462761324042
"Cedar, Missouri",492396.4795844756,6997.5472514788635,22.558512480161596
"Cedar, Nebraska",746711.8327298212,8970.91461277888,9.667690690339914
"Centre, Pennsylvania",709128.7676008117,9403.28423988148,20.87026878976134
"Cerro Gordo, Iowa",1271386.8410070941,19970.325033616173,11.281585292344786
"Chaffee, Colorado",786396.003826124,32314.804973961105,9.725507492826017
"Chambers, Alabama",1237914.1466292965,40498.598613364804,18.819179820032453
"Chambers, Texas",1150828.6027034596,11119.313698037318,12.922281903113308
"Champaign, Illinois",914672.0783280274,5860.175237802121,24.14794898675618
"Champaign, Ohio",583317.5233944366,6314.575054480195,11.136587616972182
"Chariton, Missouri",503822.8315317691,2965.989981544951,14.199248615871342
"Charles City, Virginia",498191.3984619766,21660.49558530333,13.21207633152948
"Charles, Maryland",656925.0293229757,19430.076720441477,6.922564911133757
"Charles Mix, South Dakota",1437364.5240905678,12179.418392531388,21.443878098508424
"Charleston, South Carolina",1167916.7300507673,16335.307479495781,15.51193924408336
"Charlevoix, Michigan",417186.54434250767,5439.602446483181,11.653172782874618
"Charlotte, Florida",655949.6871320049,25488.928398254408,12.03203087118151
"Charlotte, Virginia",490546.97766097245,6250.0,22.69397996057819
"Charlottesville city, Virginia",780743.003420311,13844.73078495063,25.446544195151333
"Charlton, Georgia",1345344.4418730233,22541.07845406156,23.22156136696752
"Chase, Kansas",1171031.8949343339,15384.615384615385,12.6
"Chase, Nebraska",1095766.500131475,7783.328950828293,8.0
"Chatham, Georgia",846043.8659782982,15271.13265570601,17.62113720902538
"Chatham, North Carolina",806446.3752852378,23173.01503715406,13.353648118892986
"Chattahoochee, Georgia",3640951.694304254,5164.0230713770725,13.132200793078589
"Chattooga, Georgia",1054364.9517684889,25972.66881028939,22.61584003215434
"Chautauqua, Kansas",549664.2335766423,6832.116788321167,14.3
"Chautauqua, New York",362205.18777799857,4019.2287116151815,18.920024303379545
"Chaves, New Mexico",1256332.6916613195,15901.243621474623,21.214646927613284
"Cheatham, Tennessee",952710.6992672425,9326.920655704682,12.715264522952182
"Cheboygan, Michigan",329110.89303238475,12883.218842001965,16.79510893032385
"Chelan, Washington",972333.5728925443,8735.925896350715,12.85207085629109
"Chemung, New York",633548.5653119712,11314.06604283922,15.89170954041642
"Chenango, New York",369001.0868896499,7782.540040604556,14.572335582306255
"Cherokee, Alabama",790887.6426223167,17130.148907368013,16.16557339005995
"Cherokee, Georgia",1055626.2081595277,11933.22481093363,9.519057550785092
"Cherokee, Iowa",1288027.9865250066,19210.50358469379,12.082672540381791
"Cherokee, Kansas",1071445.2953514464,9516.608945905078,13.668108872737916
"Cherokee, North Carolina",738083.9675199359,9784.073116556823,16.834093143502166
"Cherokee, Oklahoma",999543.426163127,5962.3171638707545,21.158294769027357
"Cherokee, South Carolina",812635.0598595907,23740.47286424163,22.017713841093563
"Cherokee, Texas",897239.9891460248,20921.037329922085,18.72174865294414
"Cherry, Nebraska",482872.9281767956,13035.220994475138,9.010462707182322
"Chesapeake city, Virginia",671572.5755065631,7905.356611868655,9.508773204196933
"Cheshire, New Hampshire",214170.4660421238,1962.9741554875243,10.672756178638531
"Chester, Pennsylvania",593146.0482034462,23063.93446445365,6.996389210573359
"Chester, South Carolina",1105579.200592154,20996.792499383173,21.79282630150506
"Chester, Tennessee",1214838.860618822,24197.22758378663,18.884313037374977
"Chesterfield, South Carolina",886181.6289808572,23738.80807336267,23.79454982981768
"Chesterfield, Virginia",667359.9647192738,9236.458339541232,7.204776307085348
"Cheyenne, Colorado",508838.7400094029,16125.999059708509,11.8
"Cheyenne, Kansas",1262794.1725812478,42771.759432200226,11.2
"Cheyenne, Nebraska",775259.6883739512,10767.079504594487,10.917339192968438
"Chickasaw, Iowa",1044744.6457990116,8014.827018121911,8.942866556836904
"Chickasaw, Mississippi",1421213.5221034382,45507.07887893672,22.940699219878645
"Chicot, Arkansas",2264316.8604651163,45921.148255813954,28.76426235465116
"Childress, Texas",1786891.2797281994,11056.058890147226,17.884229898074747
"Chilton, Alabama",1067085.9490925693,19431.57173838603,19.40507932884374
"Chippewa, Michigan",821765.7733477106,5843.8313652263105,17.197251663466847
"Chippewa, Minnesota",1232450.1661129568,21486.710963455153,11.087059800664452
"Chippewa, Wisconsin",1084208.3694538577,11643.155489006227,10.924165812908818
"Chisago, Minnesota",868270.8068585742,5438.606184503748,5.494992356852127
"Chittenden, Vermont",270089.7599155201,9071.652638444575,11.889540640432338
"Choctaw, Alabama",761427.0548983925,30990.294206854716,22.32974673946012
"Choctaw, Mississippi",899724.8803827752,22775.119617224882,24.47511961722488
"Choctaw, Oklahoma",1003671.807196742,6575.872888710862,31.09638160090794
"Chouteau, Montana",708069.5113558156,6572.6083964211975,20.081073640743288
"Chowan, North Carolina",895031.3152400835,17446.068197633962,22.91236604036186
"Christian, Illinois",934053.3937190871,25198.14075442465,12.6655920386151
"Christian, Kentucky",825699.2186421491,11683.09450840719,18.93348656782352
"Christian, Missouri",931512.2609240256,6468.902057137351,10.4350038541215
"Churchill, Nevada",640317.2092248772,15652.318707851136,13.771459495462492
"Cibola, New Mexico",1368261.3035602055,37639.0994121779,28.464830492809345
"Cimarron, Oklahoma",566816.7492120666,2881.5848716794235,15.845249887438092
"Citrus, Florida",690806.5896599776,26128.044251731237,17.445465541510753
"Clackamas, Oregon",321131.00744570734,5010.475995219545,8.976119981398233
"Claiborne, Mississippi",1544509.1148693168,47573.02877223808,45.92626839446518
"Claiborne, Tennessee",683957.4225432427,9412.025597161502,22.415513527212823
"Clallam, Washington",130859.62499489372,714.8790152371356,17.160586336959927
"Clare, Michigan",446978.4619407131,17694.545216851326,23.588351799196
"Clarendon, South Carolina",1003697.739782176,53407.89319592458,22.39908361634852
"Clarion, Pennsylvania",528433.169019537,12256.432756084343,17.8683046429401
"Clark, Arkansas",795394.5321182484,11767.059346521448,21.977283840853524
"Clark, Idaho",770331.7535545024,0.0,24.2
"Clark, Illinois",899880.6832454158,20459.683496608894,14.307366239638284
"Clark, Indiana",993189.3152759525,20524.313926871087,9.816087141949463
"Clark, Kansas",1293776.926759215,27573.001436093826,8.899999999999999
"Clark, Kentucky",555812.8478339906,7332.829935397265,14.92104203372766
"Clark, Missouri",655736.7415895402,7036.873806375789,15.362200675774938
"Clark, Nevada",1190189.9986555807,20041.93263133179,14.666195804275254
"Clark, Ohio",830810.212514758,18447.461629279813,16.98821723730815
"Clark, South Dakota",1006672.1581548599,7029.104887424492,13.3
"Clark, Washington",387457.6478663268,5586.76558667815,10.289478309149809
"Clark, Wisconsin",1033885.7821690377,19789.64448178947,13.21728623996755
"Clarke, Alabama",1530062.9441624365,19528.934010152283,25.21832284263959
"Clarke, Georgia",1287425.740971559,10347.702219272544,37.42301180050828
"Clarke, Iowa",1128132.0815797993,13790.87083198446,15.41747059458293
"Clarke, Mississippi",1239480.390328796,73683.88339859531,18.530468021629687
"Clarke, Virginia",393573.372409462,4528.6441978926805,10.42455516014235
"Clatsop, Oregon",204271.3237421425,754.8460061544936,12.190089687278084
"Clay, Alabama",1303542.9253375104,34884.76169165361,19.16659953755501
"Clay, Arkansas",1070032.9163923634,27366.688610928242,22.26315339038841
"Clay, Florida",864509.0043336891,16161.069599736336,10.450425744376288
"Clay, Georgia",1173181.216931217,26289.68253968254,41.4
"Clay, Illinois",997035.7649518405,27671.17150750392,14.028664227581572
"Clay, Indiana",840716.5876777251,15290.995260663509,13.911783886255924
"Clay, Iowa",1188911.9423933607,10837.85927869653,11.779160310001831
"Clay, Kansas",835304.1570157259,25064.000975252955,9.398439595270023
"Clay, Kentucky",975443.30489792,10097.766701811559,39.05266941435829
"Clay, Minnesota",1281732.7530625404,23343.00451321728,13.562287234042554
"Clay, Mississippi",1051455.727863932,29204.602301150575,26.681730865432712
"Clay, Missouri",391685.0229594863,6501.516512191402,8.879820221292169
"Clay, Nebraska",1041107.9182630907,12228.607918263091,11.1
"Clay, North Carolina",543439.0402678322,7923.370222263555,17.569273691062957
"Clay, South Dakota",1549349.2485798518,12116.200474581146,27.26237146760624
"Clay, Tennessee",1373867.7771993752,38001.04112441436,26.624401353461742
"Clay, Texas",736213.7139550584,11920.146590799499,15.027669013405342
"Clay, West Virginia",331187.5070216829,6796.98910234805,25.248803505224128
"Clayton, Georgia",895765.8216304943,17255.517052708372,21.99171584898778
"Clayton, Iowa",952560.5555869234,22946.1916323189,10.357709897803623
"Clear Creek, Colorado",373836.0159879011,4267.0411580425625,6.857632062223183
"Clearfield, Pennsylvania",527863.5195371186,7269.76992512944,15.355493611790562
"Clearwater, Idaho",995851.4004453298,7512.012187976093,13.757107699519512
"Clearwater, Minnesota",769741.6137805984,13304.62375339982,17.961604714415234
"Cleburne, Alabama",963451.3689001942,18053.417230068946,19.24897248811835
"Cleburne, Arkansas",683348.4484050313,21722.32956113718,15.363660738929855
"Clermont, Ohio",702305.5310982065,6048.494801301901,9.78140340116538
"Cleveland, Arkansas",964834.3734997599,33161.30580892943,19.29325492078733
"Cleveland, North Carolina",975124.1781570106,21800.73785527319,19.86365444465055
"Cleveland, Oklahoma",972633.4189706012,10613.303944180072,14.162751072898724
"Clinch, Georgia",1668459.0453741897,37374.77902180319,39.44833529758397
"Clinton, Illinois",1535345.3772582358,30520.722635494156,9.502465462274175
"Clinton, Indiana",1219306.7323987058,17513.480203358497,13.34283469419196
"Clinton, Iowa",1110187.6562926848,16073.717611952843,13.09710214974678
"Clinton, Kentucky",1047335.4231974921,21522.33542319749,20.083904780564264
"Clinton, Michigan",626884.0289184052,8978.155999017084,10.118192987674758
"Clinton, Missouri",743732.617711637,29138.814344962186,11.088353256891924
"Clinton, New York",223904.26474933518,2581.749236678814,15.194688761942285
"Clinton, Ohio",634832.4536052927,11380.73515011106,14.800460961570613
"Clinton, Pennsylvania",514452.83690648765,9719.996948195621,17.878919661249714
"Cloud, Kansas",989870.5255140899,3177.020998803177,11.87704275922098
"Coahoma, Mississippi",1383680.4412248929,34215.508725716165,35.97036137635825
"Coal, Oklahoma",990469.4669961171,9371.690787151429,20.265178256265443
"Cobb, Georgia",966298.8179771389,16910.395739521995,10.953584224541046
"Cochise, Arizona",775656.0435043789,18358.94274241993,18.08643333649499
"Cochran, Texas",902660.3001364256,33526.60300136426,24.8
"Cocke, Tennessee",1039722.6476093245,17219.669899608645,25.030080539958032
"Coconino, Arizona",1248309.6387019525,32442.530601057424,24.96891711567452
"Codington, South Dakota",1504445.1596752852,24886.457104030327,11.727586453527875
"Coffee, Alabama",1059873.1227850332,10723.865839093063,16.268073150196777
"Coffee, Georgia",1547296.0416279503,37785.7275599331,24.261547574800225
"Coffee, Tennessee",1109904.9450752672,15593.446018419203,15.18941450604727
"Coffey, Kansas",809702.209414025,33825.64841498559,11.272718539865512
"Coke, Texas",1294070.413835701,42896.84990735022,16.478319950586783
"Colbert, Alabama",1218275.00688895,18366.859557270138,16.77570864333609
"Cole, Missouri",1204000.0521179428,12951.308811841196,12.34009563642523
"Coleman, Texas",594716.2194253146,21871.289479933508,20.28655901211114
"Coles, Illinois",1093033.8789493719,22333.460220784167,23.211246669204414
"Colfax, Nebraska",2642840.9947249433,23455.162019593066,8.208035041446873
"Colfax, New Mexico",496901.45344194217,18774.956077303945,23.614191023798117
"Colleton, South Carolina",918363.0025810916,32774.54032622868,22.25524334105
"Collier, Florida",1104954.3969011195,17410.181235179694,12.825130194464844
"Collin, Texas",735420.8352706287,6577.687826491261,6.876565817903345
"Collingsworth, Texas",662062.1282220754,16523.463317911435,15.0
"Colonial Heights city, Virginia",625838.9261744966,38624.72983733364,13.242651575474916
"Colorado, Texas",753708.2197676087,8511.452206761343,11.98026108162387
"Colquitt, Georgia",1332421.0067552845,23837.437350185228,25.438237088690347
"Columbia, Arkansas",870494.3314438147,24741.58052684228,25.217680893631208
"Columbia, Florida",1504858.0690380235,25363.588575433678,17.434856316803923
"Columbia, Georgia",1031979.5718152279,12188.724142969462,8.566022835593468
"Columbia, New York",484574.0960621981,25222.426440688996,11.467541191587646
"Columbia, Oregon",209779.51281693787,2714.7608899157485,12.315328539845042
"Columbia, Pennsylvania",618327.7039705772,22299.782331306764,17.993012084365382
"Columbia, Washington",240660.16504126033,11402.85071267817,14.5
"Columbia, Wisconsin",966215.8830780068,6721.253741855961,8.374648705758055
"Columbiana, Ohio",846564.4840510977,23931.00283026084,15.517471123690049
"Columbus, North Carolina",1007172.7720935164,31435.437982646803,23.620067504285284
"Colusa, California",903831.649518134,6806.648354206434,13.98527864425718
"Comal, Texas",805756.7776917119,24006.19674670798,9.261487219209917
"Comanche, Kansas",803618.6099942563,30327.39804709937,8.1
"Comanche, Oklahoma",774943.5262379536,7227.016397705296,16.55948190401898
"Comanche, Texas",900303.8837829825,23147.050103765192,18.287014527127187
"Concho, Texas",825038.8802488336,13530.3265940902,8.5
"Conecuh, Alabama",1199549.3714918175,26215.511107597442,26.37151553482489
"Conejos, Colorado",437584.38689088007,4332.883269915306,21.100761016325027
"Contra Costa, California",538170.0095578983,5836.814461082267,9.74913818727429
